region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
146,-34.64,-30.66,0.0,0.0,0.0,200.00,14.14,442.04,21.02,-0.64,0.77
147,-31.53,-30.66,0.0,0.0,0.0,200.00,14.14,281.71,16.78,-1.00,-0.02
148,-28.52,-30.66,0.0,0.0,0.0,200.00,14.14,292.19,17.09,-0.92,-0.40
149,-25.59,-30.66,0.0,0.0,0.0,200.00,14.14,409.10,20.23,-0.85,-0.53
150,-22.74,-30.66,0.0,0.0,0.0,200.00,14.14,636.07,25.22,-0.55,-0.84
151,-19.94,-30.66,0.0,0.0,0.0,200.00,14.14,912.29,30.20,-0.38,-0.92
152,-17.19,-30.66,0.0,0.0,0.0,200.00,14.14,1040.23,32.25,-0.85,0.53
153,-14.48,-30.66,0.0,0.0,0.0,200.00,14.14,917.36,30.29,-0.96,0.27
154,-11.81,-30.66,0.0,0.0,0.0,200.00,14.14,883.69,29.73,-1.00,-0.05
155,-9.16,-30.66,0.0,0.0,0.0,200.00,14.14,945.61,30.75,-0.93,-0.36
156,-6.53,-30.66,0.0,0.0,0.0,200.00,14.14,1085.44,32.95,-0.81,-0.58
157,-3.91,-30.66,0.0,0.0,0.0,725.38,26.93,1280.03,35.78,-0.69,-0.72
158,-1.30,-30.66,0.0,0.0,0.0,852.17,29.19,1249.78,35.35,-1.00,0.02
159,1.30,-30.66,0.0,1.0,0.0,651.80,25.53,1276.19,35.72,-0.98,-0.20
160,3.91,-30.66,0.0,0.0,0.0,614.05,24.78,1321.16,36.35,-0.99,0.10
161,6.53,-30.66,0.0,0.0,0.0,200.00,14.14,1305.88,36.14,-1.00,-0.03
162,9.16,-30.66,0.0,0.0,0.0,200.00,14.14,1283.49,35.83,-0.86,0.52
163,11.81,-30.66,0.0,0.0,0.0,200.00,14.14,1158.98,34.04,-0.95,0.32
164,14.48,-30.66,0.0,1.0,0.0,200.00,14.14,1021.03,31.95,-0.80,0.59
165,17.19,-30.66,0.0,0.0,0.0,200.00,14.14,875.84,29.59,-0.94,0.35
166,19.94,-30.66,0.0,0.0,0.0,200.00,14.14,701.32,26.48,-0.80,0.60
167,22.74,-30.66,0.0,0.0,0.0,200.00,14.14,570.33,23.88,-0.98,0.20
168,25.59,-30.66,0.0,0.0,0.0,200.00,14.14,466.26,21.59,-0.87,0.49
169,28.52,-30.66,0.0,0.0,0.0,200.00,14.14,304.66,17.45,-0.93,0.37
170,31.53,-30.66,0.0,0.0,0.0,200.00,14.14,259.77,16.12,-1.00,-0.00
171,34.64,-30.66,0.0,0.0,0.0,200.00,14.14,131.63,11.47,-0.98,-0.19
172,37.87,-30.66,0.0,0.0,0.0,200.00,14.14,251.87,15.87,-0.79,-0.61
173,41.25,-30.66,0.0,0.0,0.0,200.00,14.14,346.54,18.62,-0.05,1.00
174,-69.02,-28.15,0.0,0.0,0.0,200.00,14.14,572.85,23.93,-0.99,-0.15
175,-62.55,-28.15,0.0,0.0,0.0,200.00,14.14,855.67,29.25,-0.90,-0.43
176,-57.32,-28.15,0.0,0.0,0.0,337.39,18.37,975.41,31.23,-0.95,-0.30
177,-52.75,-28.15,0.0,0.0,0.0,200.00,14.14,1095.25,33.09,-0.95,-0.32
178,-48.63,-28.15,0.0,0.0,0.0,200.00,14.14,1119.76,33.46,-0.96,0.28
179,-44.82,-28.15,0.0,0.0,0.0,200.00,14.14,1081.71,32.89,-0.99,-0.10
180,-41.25,-28.15,0.0,0.0,0.0,200.00,14.14,1112.02,33.35,-0.99,-0.15
181,-37.87,-28.15,0.0,0.0,0.0,200.00,14.14,863.83,29.39,-0.60,0.80
182,-34.64,-28.15,0.0,0.0,0.0,200.00,14.14,615.97,24.82,-0.84,0.54
183,-31.53,-28.15,0.0,0.0,0.0,200.00,14.14,519.54,22.79,-1.00,-0.03
