,MapNumber,LithologyCode,ModernLatitude,ModernLongitude,Continent,Country,PlateID,FromAge,ToAge,Period,LMU,Stage,Paleolatitude,Paleolongitude,ReconstructionTime
13164,29,A,7.7,124.5,PHILIPPINE,nan,674,0.01,0,nan,nan,,7.698732625,124.503325,0.005
13165,29,M,7.8,101.3,GULF THAI.,nan,647,0.01,0,nan,nan,,7.801065383,101.3000384,0.005
13166,29,R,7.8,134.7,PALAU IS,nan,692,0.01,0,nan,nan,,7.799876199,134.7033029,0.005
13167,29,M,7.9,101.3,GULF THAI.,nan,647,0.01,0,nan,nan,,7.901065383,101.3000362,0.005
13168,29,R,7.9,117,BORNEO,nan,738,0.01,0,nan,nan,,7.901339125,116.999929,0.005
13169,29,M,8,102.5,GULF THAI.,nan,64701,0.01,0,nan,nan,,8.001090712,102.5000372,0.005
13170,29,Z,8.3,104.2,GULF THAI.,nan,60402,0.01,0,nan,nan,,8.301120329,104.1999912,0.005
13171,29,R,8.3,117.5,PHILLIPINE,nan,738,0.01,0,nan,nan,,8.301371933,117.4999039,0.005
13172,29,M,8.4,103.3,GULF THAI.,nan,60402,0.01,0,nan,nan,,8.40110635,103.299987,0.005
13173,29,L,8.5,105.5,GULF THAI.,nan,60402,0.01,0,nan,nan,,8.501140032,105.4999918,0.005
13174,29,R,8.5,117.2,PHILLIPINE,nan,738,0.01,0,nan,nan,,8.50135226,117.1998895,0.005
13175,29,M,8.7,100.3,GULF THAI.,nan,647,0.01,0,nan,nan,,8.701043918,100.300016,0.005
13176,29,M,8.7,102.3,GULF THAI.,nan,60402,0.01,0,nan,nan,,8.701090498,102.2999793,0.005
13177,29,R,8.7,117.7,PHILLIPINE,nan,738,0.01,0,nan,nan,,8.701385027,117.6998779,0.005
13178,29,M,9.1,100.8,GULF THAI.,nan,647,0.01,0,nan,nan,,9.101054691,100.8000086,0.005
13179,29,M,9.1,102.9,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.101100049,102.8999745,0.005
13180,29,A,9.2,124.7,PHILIPPINE,nan,674,0.01,0,nan,nan,,9.198756425,124.7031418,0.005
13181,29,M,9.3,104.2,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.301120329,104.1999754,0.005
13182,29,S,9.4,99.3,GULF THAI.,nan,647,0.01,0,nan,nan,,9.401022135,99.29999748,0.005
13183,29,R,9.5,99.9,MALAY PEN,nan,647,0.01,0,nan,nan,,9.501035243,99.89999703,0.005
13184,29,M,9.5,100.1,GULF THAI.,nan,647,0.01,0,nan,nan,,9.501039587,100.0999976,0.005
13185,29,M,9.5,101.4,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.501075946,101.3999633,0.005
13186,29,M,9.5,103.4,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.501107917,103.3999696,0.005
13187,29,R,9.6,138.2,YAP RIDGE,nan,692,0.01,0,nan,nan,,9.599819131,138.2033315,0.005
13188,29,R,9.7,100,MALAY PEN,nan,647,0.01,0,nan,nan,,9.701037416,99.99999286,0.005
13189,29,M,9.8,102.9,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.801100049,102.8999632,0.005
13190,29,M,9.8,104.8,GULF THAI.,nan,60402,0.01,0,nan,nan,,9.801129495,104.7999695,0.005
13191,29,R,9.9,115.9,S CHINA S,nan,613,0.01,0,nan,nan,,9.901338757,115.9000462,0.005
13192,29,R,10,118.8,PHILLIPINE,nan,738,0.01,0,nan,nan,,10.00145674,118.7997953,0.005
13193,29,M,10.1,101.9,GULF THAI.,nan,60402,0.01,0,nan,nan,,10.10108406,101.8999549,0.005
13194,29,B,10.1,109,CHINA SEA,nan,604,0.01,0,nan,nan,,10.10119013,108.99998,0.005
13195,29,R,10.1,114,S CHINA S,nan,613,0.01,0,nan,nan,,10.10130765,114.0000351,0.005
13196,29,R,10.2,99.2,MALAY PEN,nan,60302,0.01,0,nan,nan,,10.20105052,99.2000207,0.005
13197,29,R,10.2,124.2,PHILLIPINE,nan,674,0.01,0,nan,nan,,10.19869692,124.2030213,0.005
13198,29,M,10.3,102.4,GULF THAI.,nan,60402,0.01,0,nan,nan,,10.3010921,102.3999533,0.005
13199,29,M,10.4,100.9,GULF THAI.,nan,647,0.01,0,nan,nan,,10.40105684,100.8999802,0.005
13200,29,M,10.4,103.4,GULF THAI.,nan,60402,0.01,0,nan,nan,,10.40110792,103.3999551,0.005
13201,29,R,10.4,114.5,S CHINA S,nan,613,0.01,0,nan,nan,,10.40131598,114.500032,0.005
13202,29,A,10.4,123.1,PHILIPPINE,nan,674,0.01,0,nan,nan,,10.39856638,123.1030015,0.005
13203,29,M,10.6,99.6,GULF THAI.,nan,60302,0.01,0,nan,nan,,10.60105893,99.60001336,0.005
13204,29,R,10.6,115.2,S CHINA S,nan,613,0.01,0,nan,nan,,10.60132747,115.2000316,0.005
13205,29,R,10.8,99.4,MALAY PEN,nan,60302,0.01,0,nan,nan,,10.80105473,99.40000832,0.005
13206,29,M,10.8,100.5,GULF THAI.,nan,647,0.01,0,nan,nan,,10.80104824,100.4999699,0.005
13207,29,R,10.9,123.4,PHILLIPINE,nan,674,0.01,0,nan,nan,,10.89860193,123.4029388,0.005
13208,29,R,10.9,125.9,PHILLIPINE,nan,678,0.01,0,nan,nan,,10.89889958,125.9029283,0.005
13209,29,R,11,123.7,PHILLIPINE,nan,674,0.01,0,nan,nan,,10.99863752,123.7029251,0.005
13210,29,M,11.1,101,GULF THAI.,nan,60402,0.01,0,nan,nan,,11.10106939,100.9999348,0.005
13211,29,M,11.1,101.8,GULF THAI.,nan,60402,0.01,0,nan,nan,,11.10108245,101.7999378,0.005
13212,29,R,11.1,115.1,S CHINA S,nan,613,0.01,0,nan,nan,,11.10132584,115.1000227,0.005
13213,29,R,11.1,125.6,PHILLIPINE,nan,678,0.01,0,nan,nan,,11.09886374,125.6029046,0.005
13214,29,S,11.3,99.6,GULF THAI.,nan,60302,0.01,0,nan,nan,,11.30105893,99.59999814,0.005
13215,29,M,11.3,102.6,GULF THAI.,nan,60402,0.01,0,nan,nan,,11.30109529,102.5999374,0.005
13216,29,R,11.3,123.8,PHILLIPINE,nan,674,0.01,0,nan,nan,,11.29864939,123.8028876,0.005
13217,29,R,11.7,114.5,S CHINA S,nan,613,0.01,0,nan,nan,,11.70131598,114.5000097,0.005
13218,29,M,11.8,100.2,GULF THAI.,nan,647,0.01,0,nan,nan,,11.80104175,100.1999464,0.005
13219,29,S,11.8,100.4,GULF THAI.,nan,647,0.01,0,nan,nan,,11.80104608,100.3999471,0.005
13220,29,M,12,100.8,GULF THAI.,nan,60402,0.01,0,nan,nan,,12.0010661,100.7999186,0.005
13221,29,R,12,123.7,PHILLIPINE,nan,674,0.01,0,nan,nan,,11.99863751,123.7028015,0.005
13222,29,M,12.2,101.8,GULF THAI.,nan,60402,0.01,0,nan,nan,,12.20108245,101.7999192,0.005
13223,29,R,12.2,122.2,PHILLIPINE,nan,674,0.01,0,nan,nan,,12.19845995,122.2027849,0.005
13224,29,R,12.3,123.3,PHILLIPINE,nan,674,0.01,0,nan,nan,,12.29859006,123.3027663,0.005
13225,29,S,12.5,100,GULF THAI.,nan,60302,0.01,0,nan,nan,,12.50106729,99.99997352,0.005
13226,29,M,12.6,104.8,KAMPUCHEA,nan,604,0.01,0,nan,nan,,12.60112949,104.7999254,0.005
13227,29,A,12.8,124,PHILIPPINE,nan,678,0.01,0,nan,nan,,12.79867313,124.0027003,0.005
13228,29,R,12.9,123.5,PHILLIPINE,nan,678,0.01,0,nan,nan,,12.89861377,123.5026905,0.005
13229,29,M,13.1,103.8,KAMPUCHEA,nan,604,0.01,0,nan,nan,,13.10111415,103.7999128,0.005
13230,29,S,13.2,100.8,GULF THAI.,nan,60402,0.01,0,nan,nan,,13.2010661,100.7998978,0.005
13231,29,A,13.2,123.7,PHILIPPINE,nan,678,0.01,0,nan,nan,,13.1986375,123.7026519,0.005
13232,29,M,13.4,100.3,GULF THAI.,nan,603,0.01,0,nan,nan,,13.40107352,100.2999551,0.005
13233,29,R,13.4,123,PHILLIPINE,nan,678,0.01,0,nan,nan,,13.39855452,123.002631,0.005
13234,29,R,13.7,122.3,PHILLIPINE,nan,737,0.01,0,nan,nan,,13.69847175,122.3025978,0.005
13235,29,R,14,120.7,PHILLIPINE,nan,737,0.01,0,nan,nan,,13.99828344,120.7025715,0.005
13236,29,A,14,121,PHILIPPINE,nan,737,0.01,0,nan,nan,,13.99831865,121.0025693,0.005
13237,29,R,14,123.9,PHILLIPINE,nan,678,0.01,0,nan,nan,,13.99866124,123.9025502,0.005
13238,29,R,14.1,122.2,PHILLIPINE,nan,678,0.01,0,nan,nan,,14.09845994,122.2025484,0.005
13239,29,R,14.2,123.1,PHILLIPINE,nan,678,0.01,0,nan,nan,,14.19856635,123.1025299,0.005
13240,29,R,14.3,121.9,PHILLIPINE,nan,737,0.01,0,nan,nan,,14.29842455,121.9025253,0.005
13241,29,R,14.3,124.2,PHILLIPINE,nan,678,0.01,0,nan,nan,,14.29869689,124.2025106,0.005
13242,29,R,14.4,122.6,PHILLIPINE,nan,678,0.01,0,nan,nan,,14.39850719,122.6025079,0.005
13243,29,R,14.6,120.5,PHILLIPINE,nan,737,0.01,0,nan,nan,,14.59825999,120.5024982,0.005
13244,29,M,14.8,100.3,THAILAND,nan,60402,0.01,0,nan,nan,,14.8010578,100.2998673,0.005
13245,29,R,14.8,122.5,PHILLIPINE,nan,678,0.01,0,nan,nan,,14.79849536,122.5024581,0.005
13246,29,M,15,97,ANDAMAN S.,nan,60302,0.01,0,nan,nan,,15.00100337,96.9999038,0.005
13247,29,M,15.3,95,ANDAMAN S.,nan,7250,0.01,0,nan,nan,,15.29863682,94.99902882,0.005
13248,29,S,15.4,100.1,THAILAND,nan,60301,0.01,0,nan,nan,,15.40106937,100.0999099,0.005
13249,29,M,16,94,ANDAMAN S.,nan,607,0.01,0,nan,nan,,15.99861307,93.99901762,0.005
13250,29,M,16,97,ANDAMAN S.,nan,60302,0.01,0,nan,nan,,16.00100337,96.99988035,0.005
13251,29,S,16.5,99.5,THAILAND,nan,60301,0.01,0,nan,nan,,16.50105683,99.49988185,0.005
13252,29,R,16.5,120,PHILLIPINE,nan,737,0.01,0,nan,nan,,16.49820145,120.0022628,0.005
13253,29,R,17,122.7,PHILLIPINE,nan,737,0.01,0,nan,nan,,16.99851899,122.7021754,0.005
13254,29,R,17.1,111.6,S CHINA S,nan,612,0.01,0,nan,nan,,17.10126631,111.5998942,0.005
13255,29,S,17.4,100.2,THAILAND,nan,60401,0.01,0,nan,nan,,17.40105613,100.1998197,0.005
13256,29,R,17.5,122.5,PHILLIPINE,nan,737,0.01,0,nan,nan,,17.49849534,122.5021122,0.005
13257,29,A,18.2,122.1,PHILIPPINE,nan,737,0.01,0,nan,nan,,18.19844811,122.1020245,0.005
13258,29,R,18.3,122.5,PHILLIPINE,nan,737,0.01,0,nan,nan,,18.29849534,122.5020078,0.005
13259,29,R,18.6,122.4,PHILLIPINE,nan,737,0.01,0,nan,nan,,18.59848352,122.4019693,0.005
13260,29,A,19.1,122.2,PHILIPPINE,nan,737,0.01,0,nan,nan,,19.0984599,122.2019052,0.005
13261,29,A,19.5,121.9,PHILIPPINE,nan,737,0.01,0,nan,nan,,19.49842451,121.9018551,0.005
13262,29,R,19.8,109.1,S CHINA S,nan,60201,0.01,0,nan,nan,,19.80122088,109.0998215,0.005
13263,29,R,19.8,111.2,S CHINA S,nan,602,0.01,0,nan,nan,,19.8012592,111.1998379,0.005
13264,29,R,20,109.7,S CHINA S,nan,60201,0.01,0,nan,nan,,20.001232,109.699822,0.005
13265,29,R,20.1,110.7,S CHINA S,nan,602,0.01,0,nan,nan,,20.10125023,110.6998278,0.005
13266,29,A,20.3,121.7,PHILIPPINE,nan,737,0.01,0,nan,nan,,20.29840094,121.7017505,0.005
13267,29,R,20.4,110,S CHINA S,nan,602,0.01,0,nan,nan,,20.40123751,109.999816,0.005
13268,29,R,20.7,116.8,S CHINA S,nan,612,0.01,0,nan,nan,,20.70135298,116.7998679,0.005
13269,29,A,20.9,95.3,BURMA,nan,7250,0.01,0,nan,nan,,20.89864402,95.29887748,0.005
13270,29,R,21.7,108.3,S CHINA S,nan,602,0.01,0,nan,nan,,21.70120585,108.2997743,0.005
13271,29,L,21.9,120.7,TAIWAN,nan,602,0.01,0,nan,nan,,21.90141071,120.6998842,0.005
13272,29,L,22.8,120.2,TAIWAN,nan,602,0.01,0,nan,nan,,22.80140367,120.1998643,0.005
13273,29,L,23.5,119.6,TAIWAN,nan,602,0.01,0,nan,nan,,23.50139507,119.5998462,0.005
13274,29,R,23.7,119.6,TAIWAN,nan,602,0.01,0,nan,nan,,23.70139507,119.5998427,0.005
13275,29,L,24,121.6,TAIWAN,nan,648,0.01,0,nan,nan,,24.00140775,121.5999891,0.005
13276,29,A,24,121.8,CHINA SEA,nan,648,0.01,0,nan,nan,,24.0014412,121.7999913,0.005
13277,29,R,24.2,123.9,E CHINA S,nan,648,0.01,0,nan,nan,,24.20179129,123.8999778,0.005
13278,29,R,24.5,124.2,E CHINA S,nan,648,0.01,0,nan,nan,,24.50184112,124.199922,0.005
13279,29,S,24.6,120.7,TAIWAN,nan,602,0.01,0,nan,nan,,24.60141071,120.6998395,0.005
13280,29,L,25.2,121.4,TAIWAN,nan,602,0.01,0,nan,nan,,25.20142038,121.3998374,0.005
13281,29,A,25.4,122.3,CHINA SEA,nan,602,0.01,0,nan,nan,,25.40143251,122.2998447,0.005
13282,29,A,26.2,122.4,CHINA SEA,nan,602,0.01,0,nan,nan,,26.20143384,122.3998328,0.005
13283,29,R,26.2,127.7,E CHINA S,nan,649,0.01,0,nan,nan,,26.2016294,127.6994627,0.005
13284,29,R,26.4,126.9,E CHINA S,nan,649,0.01,0,nan,nan,,26.4016663,126.8994628,0.005
13285,29,R,26.5,127.8,E CHINA S,nan,649,0.01,0,nan,nan,,26.50162477,127.7994814,0.005
13286,29,R,26.7,128,E CHINA S,nan,649,0.01,0,nan,nan,,26.70161548,127.9994959,0.005
13287,29,R,27.7,128.9,E CHINA S,nan,649,0.01,0,nan,nan,,27.70157346,128.8995678,0.005
13288,29,R,28.3,130.1,E CHINA S,nan,649,0.01,0,nan,nan,,28.30151683,130.0996213,0.005
13289,29,R,28.5,129.8,E CHINA S,nan,649,0.01,0,nan,nan,,28.50153105,129.7996292,0.005
13290,29,R,-0.1,98.3,SUMATRA,nan,68601,0.01,0,nan,nan,,-0.099427497,98.30044535,0.005
13291,29,C,-0.2,109.8,KALIMANTAN,nan,614,0.01,0,nan,nan,,-0.1987659,109.8002092,0.005
13292,29,C,-0.2,116.8,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-0.198647169,116.8002087,0.005
13293,29,S,-0.2,117.6,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-0.198634854,117.6002086,0.005
13294,29,R,-0.2,120.1,SE ASIA,nan,669,0.01,0,nan,nan,,-0.200241529,120.1011271,0.005
13295,29,A,-0.2,121.6,INDON./CEL,nan,667,0.01,0,nan,nan,,-0.200420522,121.6017705,0.005
13296,29,R,-0.2,122.2,SE ASIA,nan,667,0.01,0,nan,nan,,-0.200414943,122.2017705,0.005
13297,29,R,-0.3,131.6,SE ASIA,nan,697,0.01,0,nan,nan,,-0.302124061,131.6027134,0.005
13298,29,R,-0.4,99,SE ASIA,nan,67350,0.01,0,nan,nan,,-0.398984458,99.0002144,0.005
13299,29,A,-0.4,100.3,INDON./SUM,nan,67352,0.01,0,nan,nan,,-0.39895608,100.3002142,0.005
13300,29,R,-0.4,123.3,SE ASIA,nan,667,0.01,0,nan,nan,,-0.400404596,123.3017724,0.005
13301,29,R,-0.4,129.8,SE ASIA,nan,680,0.01,0,nan,nan,,-0.400653995,129.804043,0.005
13302,29,R,-0.5,98.6,SUMATRA,nan,68601,0.01,0,nan,nan,,-0.499417075,98.60045923,0.005
13303,29,C,-0.5,102.8,SUMATRA,nan,673,0.01,0,nan,nan,,-0.498903028,102.800216,0.005
13304,29,C,-0.5,103.2,SUMATRA,nan,673,0.01,0,nan,nan,,-0.498894731,103.2002159,0.005
13305,29,R,-0.5,121.6,SE ASIA,nan,667,0.01,0,nan,nan,,-0.500420522,121.6017732,0.005
13306,29,R,-0.5,122.6,SE ASIA,nan,667,0.01,0,nan,nan,,-0.500411198,122.6017733,0.005
13307,29,R,-0.5,131,SE ASIA,nan,680,0.01,0,nan,nan,,-0.500529152,131.0040535,0.005
13308,29,R,-0.5,135.5,SE ASIA,nan,697,0.01,0,nan,nan,,-0.501650039,135.5027386,0.005
13309,29,R,-0.6,99.8,SE ASIA,nan,67350,0.01,0,nan,nan,,-0.598966932,99.80021865,0.005
13310,29,R,-0.6,130.3,SE ASIA,nan,680,0.01,0,nan,nan,,-0.600602008,130.3040638,0.005
13311,29,S,-0.7,117.4,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-0.698637908,117.4002163,0.005
13312,29,L,-0.7,117.9,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-0.698630304,117.9002162,0.005
13313,29,R,-0.7,120.2,SE ASIA,nan,667,0.01,0,nan,nan,,-0.70043336,120.201775,0.005
13314,29,C,0.9,102.7,SUMATRA,nan,673,0.01,0,nan,nan,,0.901094889,102.7001868,0.005
13315,29,R,-1,98.8,SUMATRA,nan,68601,0.01,0,nan,nan,,-0.999410136,98.80047655,0.005
13316,29,A,-1,100.7,INDON./SUM,nan,67352,0.01,0,nan,nan,,-0.998947455,100.7002271,0.005
13317,29,C,-1,104.3,SUMATRA,nan,673,0.01,0,nan,nan,,-0.998872193,104.3002259,0.005
13318,29,C,-1,109.7,KALIMANTAN,nan,614,0.01,0,nan,nan,,-0.998767734,109.7002239,0.005
13319,29,R,-1,120.5,SE ASIA,nan,667,0.01,0,nan,nan,,-1.000430631,120.5017777,0.005
13320,29,R,-1.1,135.5,NEW GUINEA,nan,697,0.01,0,nan,nan,,-1.101650034,135.5028122,0.005
13321,29,R,-1.2,99,SUMATRA,nan,68601,0.01,0,nan,nan,,-1.199403204,99.00048345,0.005
13322,29,R,-1.2,100.2,SE ASIA,nan,67350,0.01,0,nan,nan,,-1.198958244,100.2002316,0.005
13323,29,S,-1.2,117.2,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-1.198640978,117.2002241,0.005
13324,29,M,-1.2,117.7,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-1.198633333,117.7002238,0.005
13325,29,R,-1.2,129.4,SE ASIA,nan,567,0.01,0,nan,nan,,-1.200695544,129.4041261,0.005
13326,29,R,-1.2,129.8,SE ASIA,nan,567,0.01,0,nan,nan,,-1.20065399,129.8041262,0.005
13327,29,A,-1.2,134,INDON./NG,nan,61502,0.01,0,nan,nan,,-1.201766911,134.000007,0.005
13328,29,R,-1.2,136.9,SE ASIA,nan,697,0.01,0,nan,nan,,-1.201477893,136.9028252,0.005
13329,29,R,-1.2,144.4,NEW GUINEA,nan,847,0.01,0,nan,nan,,-1.199614602,144.4041743,0.005
13330,29,R,-1.3,136.4,SE ASIA,nan,697,0.01,0,nan,nan,,-1.301539478,136.4028373,0.005
13331,29,R,-1.3,136.7,NEW GUINEA,nan,697,0.01,0,nan,nan,,-1.30150254,136.7028374,0.005
13332,29,R,-1.4,99.1,SUMATRA,nan,68601,0.01,0,nan,nan,,-1.399399741,99.10049035,0.005
13333,29,C,1.4,102.2,SUMATRA,nan,67301,0.01,0,nan,nan,,1.401084426,102.2001762,0.005
13334,29,M,1.4,110.6,SARAWAK,nan,735,0.01,0,nan,nan,,1.401248636,110.6001804,0.005
13335,29,C,-1.5,103.5,SUMATRA,nan,673,0.01,0,nan,nan,,-1.498888544,103.5002365,0.005
13336,29,M,1.5,111.2,SARAWAK,nan,61401,0.01,0,nan,nan,,1.501259379,111.2001789,0.005
13337,29,L,-1.5,117.1,KALIMANTAN,nan,61405,0.01,0,nan,nan,,-1.49864252,117.1002287,0.005
13338,29,R,-1.5,144.2,NEW GUINEA,nan,847,0.01,0,nan,nan,,-1.499611034,144.204169,0.005
13339,29,R,-1.5,149.5,NEW GUINEA,nan,847,0.01,0,nan,nan,,-1.499707042,149.5041681,0.005
13340,29,R,-1.6,105.8,SUMATRA,nan,673,0.01,0,nan,nan,,-1.598842131,105.8002372,0.005
13341,29,R,-1.6,122.2,SE ASIA,nan,667,0.01,0,nan,nan,,-1.600414943,122.2017835,0.005
13342,29,R,-1.7,99.4,SUMATRA,nan,68601,0.01,0,nan,nan,,-1.699389362,99.40050065,0.005
13343,29,A,-1.7,101.3,INDON./SUM,nan,67301,0.01,0,nan,nan,,-1.698934615,101.3002418,0.005
13344,29,R,-1.7,105.4,SUMATRA,nan,673,0.01,0,nan,nan,,-1.698850071,105.4002395,0.005
13345,29,R,-1.7,106.1,SUMATRA,nan,673,0.01,0,nan,nan,,-1.698836213,106.100239,0.005
13346,29,C,-1.7,132,IRIAN JAYA,nan,61502,0.01,0,nan,nan,,-1.70149646,131.9999379,0.005
13347,29,R,-1.7,149.8,NEW GUINEA,nan,847,0.01,0,nan,nan,,-1.699712559,149.8041644,0.005
13348,29,R,-1.7,150,NEW GUINEA,nan,847,0.01,0,nan,nan,,-1.699716242,150.0041644,0.005
13349,29,R,-1.8,100.4,SE ASIA,nan,67350,0.01,0,nan,nan,,-1.798953919,100.4002445,0.005
13350,29,R,-1.9,122.1,INDONESIA,nan,667,0.01,0,nan,nan,,-1.900415876,122.1017863,0.005
13351,29,R,-1.9,134.2,NEW GUINEA,nan,61502,0.01,0,nan,nan,,-1.901793836,134.1999129,0.005
13352,29,R,-2,99.8,SUMATRA,nan,68601,0.01,0,nan,nan,,-1.99937555,99.80051088,0.005
13353,29,C,-2,104,SUMATRA,nan,673,0.01,0,nan,nan,,-1.998878299,104.0002464,0.005
13354,29,R,-2,105.2,SUMATRA,nan,673,0.01,0,nan,nan,,-1.998854062,105.2002456,0.005
13355,29,R,-2,106.3,SUMATRA,nan,673,0.01,0,nan,nan,,-1.998832286,106.3002448,0.005
13356,29,C,-2,110.2,KALIMANTAN,nan,614,0.01,0,nan,nan,,-1.998758601,110.2002419,0.005
13357,29,R,-2,121.8,SE ASIA,nan,667,0.01,0,nan,nan,,-2.000418668,121.8017872,0.005
13358,29,R,-2.1,121.6,INDONESIA,nan,667,0.01,0,nan,nan,,-2.100420522,121.6017881,0.005
13359,29,R,-2.1,122.9,SE ASIA,nan,681,0.01,0,nan,nan,,-2.100247877,122.8998786,0.005
13360,29,R,-2.1,134.3,NEW GUINEA,nan,61501,0.01,0,nan,nan,,-2.101807292,134.299886,0.005
13361,29,R,-2.2,105.2,SUMATRA,nan,673,0.01,0,nan,nan,,-2.198854062,105.2002496,0.005
13362,29,R,-2.2,117.4,SE ASIA,nan,61405,0.01,0,nan,nan,,-2.198637907,117.4002393,0.005
13363,29,R,-2.2,123.5,SE ASIA,nan,681,0.01,0,nan,nan,,-2.200330738,123.4998649,0.005
13364,29,C,-2.3,101,SUMATRA,nan,67350,0.01,0,nan,nan,,-2.29894102,101.0002548,0.005
13365,29,R,-2.3,106.5,SUMATRA,nan,673,0.01,0,nan,nan,,-2.298828372,106.5002505,0.005
13366,29,C,-2.3,113.9,KALIMANTAN,nan,614,0.01,0,nan,nan,,-2.298694005,113.9002441,0.005
13367,29,R,-2.3,146.2,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.299646916,146.2041542,0.005
13368,29,R,-2.3,147.8,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.299675934,147.8041538,0.005
13369,29,R,-2.4,100.8,SE ASIA,nan,67350,0.01,0,nan,nan,,-2.398945307,100.8002571,0.005
13370,29,A,-2.4,101.7,INDON./SUM,nan,67350,0.01,0,nan,nan,,-2.398926119,101.7002564,0.005
13371,29,R,-2.4,122,SE ASIA,nan,565,0.01,0,nan,nan,,-2.400333461,122.0016256,0.005
13372,29,R,-2.4,134.7,NEW GUINEA,nan,61501,0.01,0,nan,nan,,-2.401861064,134.6998461,0.005
13373,29,C,-2.5,104.5,SUMATRA,nan,673,0.01,0,nan,nan,,-2.49886814,104.5002562,0.005
13374,29,C,-2.5,110.8,KALIMANTAN,nan,614,0.01,0,nan,nan,,-2.498747767,110.8002505,0.005
13375,29,C,-2.5,133.1,IRIAN JAYA,nan,61501,0.01,0,nan,nan,,-2.501645445,133.0998305,0.005
13376,29,R,-2.5,146.4,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.499650529,146.4041505,0.005
13377,29,R,-2.5,147,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.499661392,147.0041503,0.005
13378,29,R,-2.5,150.3,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.499721772,150.3041496,0.005
13379,29,R,-2.6,106.6,SUMATRA,nan,673,0.01,0,nan,nan,,-2.598826421,106.6002563,0.005
13380,29,M,2.6,111.4,SARAWAK,nan,61401,0.01,0,nan,nan,,2.601262929,111.4001595,0.005
13381,29,R,-2.6,117.8,SE ASIA,nan,61405,0.01,0,nan,nan,,-2.598631816,117.800245,0.005
13382,29,R,-2.6,150.6,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.599727309,150.6041477,0.005
13383,29,R,-2.7,117.3,BORNEO,nan,61405,0.01,0,nan,nan,,-2.698639441,117.3002471,0.005
13384,29,R,-2.7,134.5,NEW GUINEA,nan,61501,0.01,0,nan,nan,,-2.701834185,134.4998054,0.005
13385,29,R,-2.7,147.2,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.699665022,147.2041467,0.005
13386,29,C,-2.8,101.4,MALAYSIA,nan,67350,0.01,0,nan,nan,,-2.798932486,101.4002652,0.005
13387,29,C,2.8,112,SARAWAK,nan,61403,0.01,0,nan,nan,,2.801273487,112.0001566,0.005
13388,29,R,-2.8,116.5,BORNEO,nan,61405,0.01,0,nan,nan,,-2.798651855,116.5002495,0.005
13389,29,R,-2.8,122.3,SE ASIA,nan,565,0.01,0,nan,nan,,-2.800309826,122.3016573,0.005
13390,29,R,-2.9,120.7,SE ASIA,nan,566,0.01,0,nan,nan,,-2.898665597,120.7005441,0.005
13391,29,R,-3,100.5,SUMATRA,nan,68601,0.01,0,nan,nan,,-2.999351452,100.500545,0.005
13392,29,C,-3,105.5,SUMATRA,nan,673,0.01,0,nan,nan,,-2.99884808,105.5002653,0.005
13393,29,C,-3,106.3,SUMATRA,nan,673,0.01,0,nan,nan,,-2.998832286,106.3002644,0.005
13394,29,C,3,112.5,SARAWAK,nan,61403,0.01,0,nan,nan,,3.001282179,112.5001537,0.005
13395,29,R,-3,152.9,NEW GUINEA,nan,847,0.01,0,nan,nan,,-2.999770003,152.9041397,0.005
13396,29,R,-3.2,107.6,INDONESIA,nan,673,0.01,0,nan,nan,,-3.198807106,107.6002669,0.005
13397,29,R,-3.2,107.7,SUMATRA,nan,673,0.01,0,nan,nan,,-3.198805194,107.7002668,0.005
13398,29,R,-3.2,108.3,INDONESIA,nan,673,0.01,0,nan,nan,,-3.198793801,108.3002661,0.005
13399,29,C,-3.2,112,KALIMANTAN,nan,614,0.01,0,nan,nan,,-3.198726512,112.0002616,0.005
13400,29,R,-3.2,122.6,SE ASIA,nan,565,0.01,0,nan,nan,,-3.200286183,122.601689,0.005
13401,29,R,-3.2,152.9,NEW GUINEA,nan,847,0.01,0,nan,nan,,-3.199770003,152.904136,0.005
13402,29,R,-3.3,100.8,SUMATRA,nan,68601,0.01,0,nan,nan,,-3.299341154,100.8005552,0.005
13403,29,R,-3.3,108.3,SUMATRA,nan,673,0.01,0,nan,nan,,-3.298793801,108.300268,0.005
13404,29,R,-3.3,108.7,INDONESIA,nan,657,0.01,0,nan,nan,,-3.298815671,108.7003005,0.005
