region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
419,52.75,124.96,1.0,0.0,0.0,200.00,14.14,782.03,27.96,0.33,-0.95
420,57.32,124.96,1.0,0.0,0.0,200.00,14.14,823.81,28.70,1.00,0.10
421,62.55,124.96,1.0,0.0,0.0,262.89,16.21,825.65,28.73,0.80,0.59
422,41.25,127.47,1.0,0.0,0.0,0.00,0.00,86.22,9.29,0.97,-0.25
423,44.82,127.47,1.0,0.0,0.0,200.00,14.14,70.78,8.41,0.93,0.37
424,52.75,127.47,1.0,0.0,0.0,200.00,14.14,747.00,27.33,0.08,-1.00
425,57.32,127.47,1.0,0.0,0.0,200.00,14.14,673.65,25.95,1.00,0.08
426,-19.94,129.98,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.36,0.93
427,44.82,129.98,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.95,-0.31
428,48.63,129.98,1.0,0.0,0.0,200.00,14.14,282.54,16.81,0.08,-1.00
429,52.75,129.98,1.0,0.0,0.0,200.00,14.14,688.51,26.24,0.79,0.62
430,62.55,129.98,1.0,0.0,0.0,408.99,20.22,610.47,24.71,0.94,-0.33
431,-48.63,132.49,1.0,0.0,0.0,200.00,14.14,203.87,14.28,0.08,-1.00
432,-41.25,132.49,1.0,0.0,0.0,200.00,14.14,1023.43,31.99,0.02,-1.00
433,-19.94,132.49,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.16,0.99
434,44.82,132.49,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.94,-0.34
435,52.75,132.49,1.0,0.0,0.0,301.09,17.35,556.71,23.59,0.83,0.55
436,-48.63,135.00,1.0,0.0,0.0,200.00,14.14,200.82,14.17,-0.09,-1.00
437,-31.53,135.00,1.0,0.0,0.0,200.00,14.14,288.80,16.99,-0.60,0.80
438,44.82,135.00,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.66,-0.75
439,52.75,135.00,1.0,0.0,0.0,313.13,17.70,424.03,20.59,0.72,0.69
