region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
454,54.75,7.50,1.02,0.02,1.0,0.0,0.0,54.75,7.50,54.75,2997.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.95,0.32
455,60.42,7.50,0.97,-0.03,0.0,0.0,0.0,60.42,7.50,60.42,3650.44,334.94,18.30,2.60,2.27,145.74,12.07,1.79,1.48,-0.95,-0.30
456,-16.83,10.50,0.70,-0.35,0.0,0.0,0.0,-16.83,10.50,16.83,283.35,200.00,14.14,2.09,1.77,106.88,10.34,1.50,1.21,-0.50,0.87
457,-4.53,10.50,1.71,0.54,0.0,0.0,0.0,-4.53,10.50,4.53,20.52,200.00,14.14,2.09,1.77,172.61,13.14,1.95,1.63,-0.32,-0.95
458,-1.51,10.50,2.32,0.84,1.0,0.0,0.0,-1.51,10.50,1.51,2.28,200.00,14.14,2.09,1.77,175.44,13.25,1.97,1.65,-0.95,-0.31
459,1.51,10.50,2.53,0.93,0.0,0.0,0.0,1.51,10.50,1.51,2.28,736.36,27.14,3.38,3.05,175.44,13.25,1.97,1.65,-0.95,0.31
460,4.53,10.50,2.05,0.72,0.0,0.0,0.0,4.53,10.50,4.53,20.52,1655.58,40.69,4.19,3.86,326.87,18.08,2.58,2.25,-0.51,-0.86
461,7.56,10.50,1.50,0.41,0.0,0.0,0.0,7.56,10.50,7.56,57.21,200.00,14.14,2.09,1.77,636.21,25.22,3.24,2.90,-0.79,-0.62
462,10.62,10.50,1.27,0.24,0.0,0.0,0.0,10.62,10.50,10.62,112.76,200.00,14.14,2.09,1.77,887.54,29.79,3.57,3.23,-0.56,-0.83
463,13.71,10.50,0.96,-0.04,0.0,0.0,0.0,13.71,10.50,13.71,187.84,200.00,14.14,2.09,1.77,1186.79,34.45,3.86,3.52,-0.42,-0.91
464,16.83,10.50,0.26,-1.34,0.0,0.0,0.0,16.83,10.50,16.83,283.35,200.00,14.14,2.09,1.77,1220.77,34.94,3.89,3.55,0.53,0.85
465,20.01,10.50,0.10,-2.27,0.0,0.0,0.0,20.01,10.50,20.01,400.54,200.00,14.14,2.09,1.77,940.76,30.67,3.63,3.29,0.69,0.72
466,23.26,10.50,0.06,-2.75,1.0,0.0,0.0,23.26,10.50,23.26,541.01,200.00,14.14,2.09,1.77,685.29,26.18,3.31,2.98,0.36,0.93
467,26.59,10.50,0.08,-2.53,0.0,0.0,0.0,26.59,10.50,26.59,706.89,200.00,14.14,2.09,1.77,363.90,19.08,2.68,2.35,0.67,0.74
468,30.02,10.50,0.13,-2.04,0.0,0.0,0.0,30.02,10.50,30.02,900.92,200.00,14.14,2.09,1.77,225.78,15.03,2.21,1.89,0.21,0.98
469,33.57,10.50,0.20,-1.59,1.0,0.0,0.0,33.57,10.50,33.57,1126.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.97
470,37.27,10.50,0.33,-1.12,1.0,0.0,0.0,37.27,10.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.83,0.56
471,41.17,10.50,0.62,-0.49,1.0,0.0,0.0,41.17,10.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-0.91
472,45.32,10.50,0.85,-0.16,1.0,1.0,0.0,45.32,10.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.45,-0.89
473,49.80,10.50,0.83,-0.19,1.0,0.0,0.0,49.80,10.50,49.80,2480.01,200.00,14.14,2.09,1.77,221.82,14.89,2.20,1.87,-0.79,0.61
474,60.42,10.50,1.02,0.02,0.0,0.0,0.0,60.42,10.50,60.42,3650.44,405.77,20.14,2.79,2.46,256.92,16.03,2.34,2.01,-0.71,0.70
475,-30.02,13.50,0.20,-1.61,0.0,0.0,0.0,-30.02,13.50,30.02,900.92,187.76,13.70,2.03,1.71,119.51,10.93,1.61,1.30,-0.40,-0.92
476,-26.59,13.50,0.29,-1.25,0.0,0.0,0.0,-26.59,13.50,26.59,706.89,1128.49,33.59,3.81,3.47,155.79,12.48,1.85,1.54,-0.95,-0.30
477,-23.26,13.50,0.66,-0.42,0.0,0.0,0.0,-23.26,13.50,23.26,541.01,1641.32,40.51,4.18,3.85,246.20,15.69,2.30,1.97,-0.61,-0.79
478,-20.01,13.50,0.98,-0.02,0.0,0.0,0.0,-20.01,13.50,20.01,400.54,200.00,14.14,2.09,1.77,340.78,18.46,2.62,2.29,-0.76,-0.65
479,-16.83,13.50,1.13,0.12,0.0,0.0,0.0,-16.83,13.50,16.83,283.35,1225.29,35.00,3.89,3.56,336.15,18.33,2.60,2.27,-0.80,0.60
480,-13.71,13.50,1.06,0.06,0.0,0.0,0.0,-13.71,13.50,13.71,187.84,894.67,29.91,3.58,3.24,249.80,15.81,2.31,1.98,-0.65,0.76
481,-10.62,13.50,0.93,-0.07,0.0,0.0,0.0,-10.62,13.50,10.62,112.76,200.00,14.14,2.09,1.77,224.34,14.98,2.21,1.88,-0.73,-0.69
482,-7.56,13.50,1.15,0.14,0.0,0.0,0.0,-7.56,13.50,7.56,57.21,200.00,14.14,2.09,1.77,279.67,16.72,2.42,2.09,-0.98,-0.18
483,-4.53,13.50,1.70,0.53,0.0,0.0,0.0,-4.53,13.50,4.53,20.52,200.00,14.14,2.09,1.77,420.61,20.51,2.83,2.49,-0.92,-0.39
484,-1.51,13.50,2.23,0.80,0.0,0.0,0.0,-1.51,13.50,1.51,2.28,200.00,14.14,2.09,1.77,503.12,22.43,3.00,2.67,-0.99,-0.11
485,1.51,13.50,2.17,0.78,0.0,0.0,0.0,1.51,13.50,1.51,2.28,200.00,14.14,2.09,1.77,503.12,22.43,3.00,2.67,-0.99,0.11
486,4.53,13.50,1.88,0.63,0.0,0.0,0.0,4.53,13.50,4.53,20.52,1359.34,36.87,4.00,3.66,573.28,23.94,3.13,2.80,-0.87,-0.49
487,7.56,13.50,1.50,0.41,0.0,0.0,0.0,7.56,13.50,7.56,57.21,387.89,19.69,2.75,2.41,794.45,28.19,3.46,3.12,-0.63,-0.78
488,10.62,13.50,1.34,0.29,0.0,0.0,0.0,10.62,13.50,10.62,112.76,200.00,14.14,2.09,1.77,1079.52,32.86,3.77,3.43,-0.46,-0.89
489,13.71,13.50,1.02,0.02,0.0,0.0,0.0,13.71,13.50,13.71,187.84,200.00,14.14,2.09,1.77,1357.17,36.84,3.99,3.66,-0.62,-0.79
490,16.83,13.50,0.26,-1.35,0.0,0.0,0.0,16.83,13.50,16.83,283.35,200.00,14.14,2.09,1.77,1081.61,32.89,3.77,3.43,0.32,0.95
491,20.01,13.50,0.08,-2.53,0.0,0.0,0.0,20.01,13.50,20.01,400.54,200.00,14.14,2.09,1.77,755.83,27.49,3.41,3.07,0.46,0.89
492,23.26,13.50,0.06,-2.85,0.0,0.0,0.0,23.26,13.50,23.26,541.01,200.00,14.14,2.09,1.77,466.86,21.61,2.93,2.60,0.75,0.66
493,26.59,13.50,0.10,-2.27,0.0,0.0,0.0,26.59,13.50,26.59,706.89,200.00,14.14,2.09,1.77,215.96,14.70,2.17,1.85,0.68,0.73
494,30.02,13.50,0.20,-1.58,0.0,1.0,0.0,30.02,13.50,30.02,900.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.03
495,33.57,13.50,0.26,-1.36,1.0,0.0,0.0,33.57,13.50,33.57,1126.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.99
496,37.27,13.50,0.36,-1.01,1.0,0.0,0.0,37.27,13.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.56
497,41.17,13.50,0.67,-0.40,1.0,0.0,0.0,41.17,13.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.41
498,45.32,13.50,0.73,-0.32,1.0,1.0,0.0,45.32,13.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,-0.89
499,49.80,13.50,0.77,-0.26,1.0,0.0,0.0,49.80,13.50,49.80,2480.01,200.00,14.14,2.09,1.77,270.97,16.46,2.39,2.06,0.69,-0.73
500,54.75,13.50,0.87,-0.14,0.0,0.0,0.0,54.75,13.50,54.75,2997.53,200.00,14.14,2.09,1.77,162.34,12.74,1.89,1.58,-0.98,0.19
501,60.42,13.50,0.82,-0.20,0.0,0.0,0.0,60.42,13.50,60.42,3650.44,200.00,14.14,2.09,1.77,372.13,19.29,2.70,2.37,-0.61,0.79
502,-33.57,16.50,0.54,-0.61,0.0,0.0,0.0,-33.57,16.50,33.57,1126.72,756.91,27.51,3.41,3.08,146.76,12.11,1.80,1.49,-0.94,-0.34
503,-30.02,16.50,0.79,-0.24,0.0,0.0,0.0,-30.02,16.50,30.02,900.92,200.00,14.14,2.09,1.77,324.74,18.02,2.57,2.24,-0.73,-0.69
504,-26.59,16.50,0.86,-0.15,0.0,0.0,0.0,-26.59,16.50,26.59,706.89,200.00,14.14,2.09,1.77,448.98,21.19,2.89,2.56,-0.99,-0.12
505,-23.26,16.50,1.01,0.01,0.0,0.0,0.0,-23.26,16.50,23.26,541.01,697.51,26.41,3.33,2.99,495.92,22.27,2.99,2.66,-0.91,-0.40
506,-20.01,16.50,1.17,0.16,0.0,0.0,0.0,-20.01,16.50,20.01,400.54,215.00,14.66,2.17,1.84,612.11,24.74,3.20,2.86,-0.93,-0.38
507,-16.83,16.50,1.29,0.26,0.0,0.0,0.0,-16.83,16.50,16.83,283.35,200.00,14.14,2.09,1.77,622.40,24.95,3.22,2.88,-0.95,0.31
508,-13.71,16.50,1.32,0.27,0.0,0.0,0.0,-13.71,16.50,13.71,187.84,200.00,14.14,2.09,1.77,523.37,22.88,3.04,2.71,-0.94,0.35
509,-10.62,16.50,1.32,0.27,0.0,0.0,0.0,-10.62,16.50,10.62,112.76,200.00,14.14,2.09,1.77,514.11,22.67,3.03,2.69,-0.95,-0.31
510,-7.56,16.50,1.55,0.44,0.0,0.0,0.0,-7.56,16.50,7.56,57.21,200.00,14.14,2.09,1.77,607.88,24.66,3.19,2.86,-1.00,-0.09
511,-4.53,16.50,1.76,0.57,0.0,0.0,0.0,-4.53,16.50,4.53,20.52,200.00,14.14,2.09,1.77,719.97,26.83,3.36,3.03,-0.84,-0.54
512,-1.51,16.50,2.03,0.71,0.0,0.0,0.0,-1.51,16.50,1.51,2.28,200.00,14.14,2.09,1.77,835.36,28.90,3.51,3.17,-1.00,-0.07
513,1.51,16.50,2.30,0.83,0.0,0.0,0.0,1.51,16.50,1.51,2.28,200.00,14.14,2.09,1.77,835.36,28.90,3.51,3.17,-1.00,0.07
514,4.53,16.50,2.06,0.72,0.0,0.0,0.0,4.53,16.50,4.53,20.52,841.51,29.01,3.52,3.18,878.77,29.64,3.56,3.22,-0.95,-0.32
515,7.56,16.50,1.63,0.49,0.0,0.0,0.0,7.56,16.50,7.56,57.21,200.00,14.14,2.09,1.77,1035.77,32.18,3.72,3.39,-0.81,-0.59
516,10.62,16.50,1.48,0.39,0.0,0.0,0.0,10.62,16.50,10.62,112.76,200.00,14.14,2.09,1.77,1266.59,35.59,3.93,3.59,-0.66,-0.75
517,13.71,16.50,1.15,0.14,0.0,0.0,0.0,13.71,16.50,13.71,187.84,200.00,14.14,2.09,1.77,1368.10,36.99,4.00,3.67,0.04,1.00
518,16.83,16.50,0.21,-1.55,0.0,0.0,0.0,16.83,16.50,16.83,283.35,200.00,14.14,2.09,1.77,1020.63,31.95,3.71,3.37,0.05,1.00
519,20.01,16.50,0.10,-2.31,0.0,0.0,0.0,20.01,16.50,20.01,400.54,200.00,14.14,2.09,1.77,667.64,25.84,3.29,2.95,0.07,1.00
520,23.26,16.50,0.09,-2.36,0.0,0.0,0.0,23.26,16.50,23.26,541.01,200.00,14.14,2.09,1.77,308.87,17.57,2.52,2.19,0.16,0.99
521,26.59,16.50,0.13,-2.06,0.0,0.0,0.0,26.59,16.50,26.59,706.89,0.00,0.00,0.00,0.00,67.59,8.22,1.11,0.86,0.73,0.68
522,37.27,16.50,0.40,-0.91,1.0,0.0,0.0,37.27,16.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,-0.53
523,41.17,16.50,0.68,-0.39,1.0,0.0,0.0,41.17,16.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-0.91
524,45.32,16.50,0.68,-0.39,1.0,1.0,0.0,45.32,16.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.67
525,49.80,16.50,0.82,-0.20,1.0,0.0,0.0,49.80,16.50,49.80,2480.01,200.00,14.14,2.09,1.77,201.57,14.20,2.10,1.78,0.90,-0.43
526,54.75,16.50,0.91,-0.10,0.0,0.0,0.0,54.75,16.50,54.75,2997.53,200.00,14.14,2.09,1.77,352.88,18.79,2.65,2.32,-0.99,0.12
527,60.42,16.50,0.85,-0.16,0.0,0.0,0.0,60.42,16.50,60.42,3650.44,200.00,14.14,2.09,1.77,487.98,22.09,2.97,2.64,-0.77,0.63
528,67.40,16.50,0.62,-0.48,0.0,0.0,0.0,67.40,16.50,67.40,4542.96,488.95,22.11,2.98,2.64,69.82,8.36,1.14,0.88,-0.30,0.95
529,-37.27,19.50,0.59,-0.52,1.0,0.0,0.0,-37.27,19.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,-0.95
530,-33.57,19.50,0.83,-0.19,1.0,0.0,0.0,-33.57,19.50,33.57,1126.72,200.00,14.14,2.09,1.77,384.45,19.61,2.74,2.40,0.12,-0.99
531,-30.02,19.50,0.96,-0.04,0.0,0.0,0.0,-30.02,19.50,30.02,900.92,200.00,14.14,2.09,1.77,568.64,23.85,3.13,2.79,-0.91,-0.41
532,-26.59,19.50,0.95,-0.05,0.0,0.0,0.0,-26.59,19.50,26.59,706.89,200.00,14.14,2.09,1.77,745.73,27.31,3.40,3.06,-1.00,-0.09
533,-23.26,19.50,1.01,0.01,0.0,0.0,0.0,-23.26,19.50,23.26,541.01,200.00,14.14,2.09,1.77,785.18,28.02,3.45,3.11,-0.96,-0.27
534,-20.01,19.50,1.16,0.15,0.0,0.0,0.0,-20.01,19.50,20.01,400.54,200.00,14.14,2.09,1.77,909.41,30.16,3.59,3.26,-0.96,-0.27
535,-16.83,19.50,1.32,0.28,0.0,0.0,0.0,-16.83,19.50,16.83,283.35,200.00,14.14,2.09,1.77,931.39,30.52,3.62,3.28,-0.98,0.20
536,-13.71,19.50,1.44,0.36,0.0,0.0,0.0,-13.71,19.50,13.71,187.84,200.00,14.14,2.09,1.77,834.83,28.89,3.51,3.17,-0.98,0.21
537,-10.62,19.50,1.49,0.40,0.0,0.0,0.0,-10.62,19.50,10.62,112.76,200.00,14.14,2.09,1.77,832.02,28.84,3.51,3.17,-0.98,-0.20
538,-7.56,19.50,1.53,0.43,0.0,0.0,0.0,-7.56,19.50,7.56,57.21,200.00,14.14,2.09,1.77,937.69,30.62,3.63,3.29,-1.00,-0.06
539,-4.53,19.50,1.65,0.50,0.0,0.0,0.0,-4.53,19.50,4.53,20.52,200.00,14.14,2.09,1.77,1015.53,31.87,3.70,3.37,-0.92,-0.39
540,-1.51,19.50,1.84,0.61,0.0,0.0,0.0,-1.51,19.50,1.51,2.28,200.00,14.14,2.09,1.77,1166.17,34.15,3.84,3.51,-0.90,-0.43
541,1.51,19.50,2.27,0.82,0.0,0.0,0.0,1.51,19.50,1.51,2.28,200.00,14.14,2.09,1.77,1168.28,34.18,3.84,3.51,-1.00,0.05
542,4.53,19.50,1.97,0.68,0.0,0.0,0.0,4.53,19.50,4.53,20.52,200.00,14.14,2.09,1.77,1199.01,34.63,3.87,3.53,-0.97,-0.23
543,7.56,19.50,1.59,0.46,0.0,0.0,0.0,7.56,19.50,7.56,57.21,200.00,14.14,2.09,1.77,1317.31,36.29,3.96,3.63,-0.89,-0.46
544,10.62,19.50,1.49,0.40,0.0,0.0,0.0,10.62,19.50,10.62,112.76,200.00,14.14,2.09,1.77,1504.17,38.78,4.10,3.76,-0.78,-0.63
545,13.71,19.50,1.12,0.11,0.0,0.0,0.0,13.71,19.50,13.71,187.84,200.00,14.14,2.09,1.77,1368.10,36.99,4.00,3.67,0.04,1.00
546,16.83,19.50,0.22,-1.53,0.0,0.0,0.0,16.83,19.50,16.83,283.35,200.00,14.14,2.09,1.77,1020.63,31.95,3.71,3.37,0.05,1.00
547,20.01,19.50,0.10,-2.27,0.0,0.0,0.0,20.01,19.50,20.01,400.54,200.00,14.14,2.09,1.77,667.64,25.84,3.29,2.95,0.07,1.00
548,23.26,19.50,0.10,-2.33,0.0,0.0,0.0,23.26,19.50,23.26,541.01,200.00,14.14,2.09,1.77,308.87,17.57,2.52,2.19,-0.16,0.99
549,26.59,19.50,0.10,-2.28,1.0,0.0,0.0,26.59,19.50,26.59,706.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.95,-0.30
550,37.27,19.50,0.42,-0.87,1.0,0.0,0.0,37.27,19.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,-0.88
551,41.17,19.50,0.64,-0.45,1.0,1.0,0.0,41.17,19.50,41.17,1694.98,486.47,22.06,2.97,2.64,127.13,11.28,1.66,1.36,-0.99,-0.14
552,45.32,19.50,0.59,-0.52,1.0,1.0,0.0,45.32,19.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.96,0.28
553,49.80,19.50,0.80,-0.23,0.0,0.0,0.0,49.80,19.50,49.80,2480.01,200.00,14.14,2.09,1.77,96.00,9.80,1.41,1.12,-0.38,-0.93
554,54.75,19.50,0.95,-0.05,0.0,0.0,0.0,54.75,19.50,54.75,2997.53,200.00,14.14,2.09,1.77,528.43,22.99,3.05,2.72,-0.95,-0.32
555,60.42,19.50,0.88,-0.13,0.0,0.0,0.0,60.42,19.50,60.42,3650.44,200.00,14.14,2.09,1.77,593.07,24.35,3.17,2.83,-0.70,0.72
556,67.40,19.50,0.65,-0.43,0.0,0.0,0.0,67.40,19.50,67.40,4542.96,966.45,31.09,3.66,3.32,161.95,12.73,1.89,1.58,-0.90,0.44
557,-33.57,22.50,0.96,-0.04,0.0,0.0,0.0,-33.57,22.50,33.57,1126.72,1152.89,33.95,3.83,3.50,303.26,17.41,2.50,2.17,0.45,-0.90
558,-30.02,22.50,1.02,0.02,0.0,0.0,0.0,-30.02,22.50,30.02,900.92,200.00,14.14,2.09,1.77,613.33,24.77,3.20,2.87,0.68,-0.74
559,-26.59,22.50,0.93,-0.08,0.0,0.0,0.0,-26.59,22.50,26.59,706.89,200.00,14.14,2.09,1.77,844.77,29.06,3.52,3.19,1.00,-0.09
560,-23.26,22.50,0.95,-0.05,0.0,0.0,0.0,-23.26,22.50,23.26,541.01,200.00,14.14,2.09,1.77,911.35,30.19,3.60,3.26,0.93,-0.36
561,-20.01,22.50,1.13,0.12,0.0,0.0,0.0,-20.01,22.50,20.01,400.54,200.00,14.14,2.09,1.77,1094.86,33.09,3.78,3.44,0.78,-0.63
562,-16.83,22.50,1.32,0.28,0.0,0.0,0.0,-16.83,22.50,16.83,283.35,200.00,14.14,2.09,1.77,1241.42,35.23,3.91,3.57,0.87,-0.49
563,-13.71,22.50,1.58,0.46,0.0,0.0,0.0,-13.71,22.50,13.71,187.84,200.00,14.14,2.09,1.77,1153.86,33.97,3.83,3.50,-0.99,0.14
564,-10.62,22.50,1.59,0.46,0.0,0.0,0.0,-10.62,22.50,10.62,112.76,200.00,14.14,2.09,1.77,1155.04,33.99,3.83,3.50,-0.99,-0.15
565,-7.56,22.50,1.46,0.38,0.0,0.0,0.0,-7.56,22.50,7.56,57.21,200.00,14.14,2.09,1.77,1251.54,35.38,3.91,3.58,-0.91,-0.41
566,-4.53,22.50,1.59,0.46,0.0,0.0,0.0,-4.53,22.50,4.53,20.52,200.00,14.14,2.09,1.77,1328.17,36.44,3.97,3.64,-0.95,-0.30
567,-1.51,22.50,1.78,0.58,0.0,0.0,0.0,-1.51,22.50,1.51,2.28,200.00,14.14,2.09,1.77,1440.77,37.96,4.05,3.72,0.96,-0.27
568,1.51,22.50,2.06,0.72,0.0,0.0,0.0,1.51,22.50,1.51,2.28,200.00,14.14,2.09,1.77,1501.42,38.75,4.10,3.76,-1.00,0.04
569,4.53,22.50,1.74,0.56,0.0,0.0,0.0,4.53,22.50,4.53,20.52,200.00,14.14,2.09,1.77,1524.73,39.05,4.11,3.77,-0.98,-0.18
570,7.56,22.50,1.42,0.35,0.0,0.0,0.0,7.56,22.50,7.56,57.21,200.00,14.14,2.09,1.77,1618.20,40.23,4.17,3.83,-0.93,-0.37
571,10.62,22.50,1.28,0.25,0.0,0.0,0.0,10.62,22.50,10.62,112.76,200.00,14.14,2.09,1.77,1576.09,39.70,4.14,3.81,0.84,0.54
572,13.71,22.50,0.87,-0.14,0.0,0.0,0.0,13.71,22.50,13.71,187.84,200.00,14.14,2.09,1.77,1391.75,37.31,4.02,3.68,-0.18,0.98
573,16.83,22.50,0.25,-1.40,0.0,0.0,0.0,16.83,22.50,16.83,283.35,200.00,14.14,2.09,1.77,1051.56,32.43,3.74,3.40,-0.24,0.97
574,20.01,22.50,0.14,-1.96,0.0,0.0,0.0,20.01,22.50,20.01,400.54,200.00,14.14,2.09,1.77,713.10,26.70,3.35,3.02,-0.35,0.94
575,23.26,22.50,0.11,-2.25,0.0,0.0,0.0,23.26,22.50,23.26,541.01,200.00,14.14,2.09,1.77,395.83,19.90,2.77,2.43,-0.63,0.78
576,26.59,22.50,0.08,-2.47,0.0,0.0,0.0,26.59,22.50,26.59,706.89,200.00,14.14,2.09,1.77,164.66,12.83,1.91,1.59,-0.30,0.95
577,30.02,22.50,0.11,-2.19,0.0,1.0,0.0,30.02,22.50,30.02,900.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.99
578,33.57,22.50,0.26,-1.34,1.0,0.0,0.0,33.57,22.50,33.57,1126.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,-0.99
579,37.27,22.50,0.44,-0.81,1.0,0.0,0.0,37.27,22.50,37.27,1389.17,1211.79,34.81,3.88,3.55,223.66,14.96,2.20,1.88,-0.99,-0.12
580,41.17,22.50,0.49,-0.71,1.0,1.0,0.0,41.17,22.50,41.17,1694.98,200.00,14.14,2.09,1.77,101.21,10.06,1.45,1.16,0.41,0.91
581,45.32,22.50,0.49,-0.71,1.0,1.0,0.0,45.32,22.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.67
582,49.80,22.50,0.79,-0.24,0.0,0.0,0.0,49.80,22.50,49.80,2480.01,200.00,14.14,2.09,1.77,96.00,9.80,1.41,1.12,0.38,-0.93
583,54.75,22.50,0.97,-0.03,0.0,0.0,0.0,54.75,22.50,54.75,2997.53,200.00,14.14,2.09,1.77,640.26,25.30,3.24,2.91,0.06,-1.00
584,60.42,22.50,0.88,-0.13,0.0,0.0,0.0,60.42,22.50,60.42,3650.44,200.00,14.14,2.09,1.77,701.51,26.49,3.34,3.00,-0.63,0.77
585,67.40,22.50,0.67,-0.40,0.0,0.0,0.0,67.40,22.50,67.40,4542.96,861.57,29.35,3.54,3.21,257.03,16.03,2.34,2.01,-0.70,0.72
586,-33.57,25.50,1.11,0.10,0.0,0.0,0.0,-33.57,25.50,33.57,1126.72,989.68,31.46,3.68,3.34,146.76,12.11,1.80,1.49,0.94,-0.34
587,-30.02,25.50,1.04,0.04,0.0,0.0,0.0,-30.02,25.50,30.02,900.92,925.73,30.43,3.61,3.28,399.92,20.00,2.78,2.44,0.83,-0.56
588,-26.59,25.50,0.89,-0.11,0.0,0.0,0.0,-26.59,25.50,26.59,706.89,200.00,14.14,2.09,1.77,547.79,23.40,3.09,2.75,0.99,-0.11
589,-23.26,25.50,0.90,-0.11,0.0,0.0,0.0,-23.26,25.50,23.26,541.01,200.00,14.14,2.09,1.77,633.85,25.18,3.23,2.90,0.87,-0.50
590,-20.01,25.50,1.04,0.04,0.0,0.0,0.0,-20.01,25.50,20.01,400.54,200.00,14.14,2.09,1.77,809.15,28.45,3.48,3.14,0.96,-0.30
591,-16.83,25.50,1.26,0.23,0.0,0.0,0.0,-16.83,25.50,16.83,283.35,200.00,14.14,2.09,1.77,973.68,31.20,3.66,3.33,0.79,-0.61
592,-13.71,25.50,1.58,0.46,0.0,0.0,0.0,-13.71,25.50,13.71,187.84,200.00,14.14,2.09,1.77,1212.53,34.82,3.88,3.55,0.73,-0.68
593,-10.62,25.50,1.55,0.44,0.0,0.0,0.0,-10.62,25.50,10.62,112.76,1015.76,31.87,3.71,3.37,1218.47,34.91,3.89,3.55,0.86,0.50
594,-7.56,25.50,1.36,0.31,0.0,0.0,0.0,-7.56,25.50,7.56,57.21,1128.13,33.59,3.81,3.47,1087.91,32.98,3.77,3.44,0.97,0.25
595,-4.53,25.50,1.54,0.43,0.0,0.0,0.0,-4.53,25.50,4.53,20.52,1453.25,38.12,4.06,3.73,1053.99,32.47,3.74,3.41,1.00,-0.06
596,-1.51,25.50,1.74,0.55,0.0,0.0,0.0,-1.51,25.50,1.51,2.28,834.44,28.89,3.51,3.17,1123.68,33.52,3.81,3.47,0.94,-0.35
597,1.51,25.50,2.07,0.73,0.0,0.0,0.0,1.51,25.50,1.51,2.28,200.00,14.14,2.09,1.77,1270.26,35.64,3.93,3.59,0.92,-0.39
598,4.53,25.50,1.73,0.55,0.0,0.0,0.0,4.53,25.50,4.53,20.52,200.00,14.14,2.09,1.77,1435.95,37.89,4.05,3.71,0.81,-0.58
599,7.56,25.50,1.22,0.20,0.0,0.0,0.0,7.56,25.50,7.56,57.21,200.00,14.14,2.09,1.77,1445.05,38.01,4.06,3.72,0.86,0.51
600,10.62,25.50,1.06,0.06,0.0,0.0,0.0,10.62,25.50,10.62,112.76,1320.91,36.34,3.97,3.63,1304.40,36.12,3.95,3.62,0.95,0.31
601,13.71,25.50,0.70,-0.36,0.0,0.0,0.0,13.71,25.50,13.71,187.84,700.79,26.47,3.33,3.00,1122.45,33.50,3.80,3.47,0.90,0.44
602,16.83,25.50,0.28,-1.28,0.0,0.0,0.0,16.83,25.50,16.83,283.35,200.00,14.14,2.09,1.77,1016.12,31.88,3.71,3.37,0.99,0.15
603,20.01,25.50,0.18,-1.74,0.0,0.0,0.0,20.01,25.50,20.01,400.54,200.00,14.14,2.09,1.77,843.80,29.05,3.52,3.18,0.91,0.41
604,23.26,25.50,0.10,-2.29,0.0,0.0,0.0,23.26,25.50,23.26,541.01,200.00,14.14,2.09,1.77,529.48,23.01,3.06,2.72,-0.09,1.00
605,26.59,25.50,0.07,-2.65,0.0,0.0,0.0,26.59,25.50,26.59,706.89,200.00,14.14,2.09,1.77,164.66,12.83,1.91,1.59,0.30,0.95
606,33.57,25.50,0.25,-1.40,1.0,1.0,0.0,33.57,25.50,33.57,1126.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,-0.76
607,37.27,25.50,0.42,-0.87,1.0,1.0,0.0,37.27,25.50,37.27,1389.17,900.06,30.00,3.58,3.25,148.27,12.18,1.81,1.50,0.30,-0.95
608,41.17,25.50,0.44,-0.82,1.0,0.0,0.0,41.17,25.50,41.17,1694.98,200.00,14.14,2.09,1.77,155.17,12.46,1.85,1.54,-0.80,0.60
